0,0,0.999997583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999848199,0,0.999987763,0,0,0,0,0.999984893,0.999758312,0,0,0.999997583,0,0,0,0,0,0,0,0,0,0,0,0.999676198,0,0,0,0,0,0,0,0,0,0,0,0,0.999997583,0,0,0,0,0.999997583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999864,0,0,0,0,0,0,0,0.999997583,0,0,0,0,0.999997583,0,0,0,0,0,0.999997583,0,0,0,0,0,0.999622388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999997583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999997583,0.999971645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999864043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999954786,0.999997583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999966009,0,0,0.999997583,0,0,0,0,0.999845313,0,0,0,0,0.999814952,0,0,0,0,0,0,0,0,0,0,0.999789835,0.999905584,0,0,0,0,0,0,0,0,0,0,0.999997583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999997583,0,0,0,0,0,0.999646164,0,0,0,0,0.999996223,0,0,0,0,0,0.999995092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999961326,0.999987763,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999759519,0,0,0,0,0.999794318,0,0,0,0,0.999982704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999764316,0,0,0.999971645,0,0,0.999941372,0,0,0,0,0,0.999978246,0,0,0,0,0,0.99987557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999967355,0,0,0,0,0,0.999881565,0,0,0,0,0.9998264,0,0.999857625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999985786,0,0,0,0,0,0,0.999877298,0,0,0,0,0,0,0,0,0,0.999824346,0,0,0,0,0,0,0,0,0.999982704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999915147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999810699,0,0,0,0,0,0,0,0,0,0,0,0.999922841,0,0,0,0,0,0,0,0.99997932,0.999952671,0,0,0,0,0,0.999947173,0,0.999900997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998264,0,0.999947173,0,0,0,0.999866749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999982704,0,0,0,0,0,0,0.999476032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999838472
0.999997583,0,0,0.99997039,0,0,0,0,0,0,0,0,0,0.999997583,0,0,0,0,0,0.999987763,0,0,0,0,0.999984893,0,0,0,0,0,0,0,0.99998172,0,0,0.999990331,0,0,0,0,0,0,0,0,0.999966009,0,0,0.999999201,0,0,0,0.999978246,0,0,0,0,0.999996223,0,0,0,0,0,0.999999849,0,0,0,0.999854829,0,0.999997207,0.999835495,0.999996223,0.999987763,0,0,0,0,0.999993812,0,0,0.999999849,0,0,0,0,0,0,0,0,0,0,0.999999849,0.999992597,0.999997583,0,0,0,0.999864043,0,0,0.999997583,0,0,0,0,0,0,0.999973277,0.99999864,0.999992597,0.999994561,0,0.999972058,0.999992597,0,0.999994561,0.999651988,0.999999849,0.999933379,0.99997039,0,0,0,0,0,0.999999396,0,0.999985193,0,0,0,0,0,0.999994561,0,0,0,0.999971645,0.999995756,0,0,0.999990331,0.999997583,0,0,0,0.999990331,0,0.999987763,0.999994561,0.999983973,0.999889874,0,0.99998172,0,0.999993812,0,0.999997932,0,0.999987763,0,0.999984893,0,0,0.999915147,0.999991949,0,0,0.99999864,0,0.999992597,0.999845313,0,0,0,0,0,0.999997583,0.99999864,0.999720704,0,0,0,0,0,0.999999849,0,0,0.999992597,0,0,0,0,0,0.99999864,0,0.999996663,0,0,0,0,0,0,0.999997583,0.999966009,0,0.999992597,0,0.99997039,0,0,0,0,0,0,0,0,0,0,0.999996223,0,0.999944888,0,0.99997039,0,0,0,0.999997583,0,0.999905584,0,0,0,0,0.999998899,0,0,0,0.999999396,0,0,0,0,0,0,0,0,0,0,0,0,0.99999864,0,0,0.999999849,0.99999864,0.999999396,0,0.999999563,0,0.999995756,0,0,0,0,0,0.99999864,0.999999396,0,0,0.999996223,0,0,0,0,0,0.999995092,0,0.99999864,0,0.999990331,0,0,0.999999396,0,0,0,0.999945464,0,0,0.999961326,0.999987763,0.999997583,0,0,0,0,0,0,0,0
0,0,0.99997039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99997039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999971645,0,0,0,0,0,0.99997039,0,0,0,0,0.99997039,0,0,0,0,0,0,0,0,0,0.999974075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99997039,0,0,0,0,0.99997039,0,0,0,0,0,0.99997039,0.999984893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99997039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99997039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999978246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99997039,0,0,0,0,0,0,0,0.999978246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999978246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.999784164,0,0.999934012,0,0,0.999818111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99997486,0.998209993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999951596,0,0,0,0,0,0,0,0,0,0,0,0,0.996556754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99800058,0,0,0,0,0,0,0,0,0,0,0,0,0.999804228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997527874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.999528036,0,0,0,0,0,0,0,0,0,0,0,0,0.999588434,0,0.999671989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999787576,0,0,0.999522958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999599396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999734809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999356017,0,0,0,0,0,0.999452654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999572517,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999150573,0,0,0,0,0,0,0,0,0,0.999081292,0,0,0,0,0.999009299,0,0,0.999127781,0,0,0.999210607,0,0,0,0,0,0,0.999280998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998469215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999260014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999295508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999057595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999009299,0,0,0,0.999033598,0,0,0.999057595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999150573
0,0,0,0,0,0.999528036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999997207,0,0.998952268,0,0,0,0,0.999753454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999884925,0,0,0.999989593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999842399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999851059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999841422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99997039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999939572,0,0,0,0,0,0.999969107,0,0,0,0,0,0,0,0,0,0,0,0.999656323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999934642,0,0,0,0,0,0,0,0,0.999995756,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999632885,0,0,0,0,0.99997039,0,0,0,0,0,0,0,0,0,0.999854829,0.999951053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999978246,0,0,0.999974469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999987763,0,0,0,0,0,0,0,0,0,0,0,0,0.999974469,0,0.99997039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999978246,0,0,0.99998172,0.99997039,0,0,0,0,0.999864043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999966009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99998172,0,0,0,0.99997039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999990331,0,0,0,0.999758312,0,0,0,0,0,0,0,0,0,0,0.999232285,0,0,0
0,0,0,0,0.999784164,0,0,0,0,0,0,0.999868537,0,0,0.999690032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999855764,0.998768892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999820201,0,0,0,0,0,0,0,0,0,0,0,0,0.996154424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998313558,0,0,0,0,0,0,0,0,0,0,0,0,0.999613273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997709599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
